id,price,order_date,due_date,opt_date,delivery_date,cidade_origem_id,regiao_origem_id,cidade_destino_id,regiao_destino_id,peso
893,6.55,2022-02-24 19:51:35+00:00,2022-02-28 00:00:00,2022-02-24 20:36:20,2022-02-25 14:07:04,4,2,2,1,521
894,5.98,2022-02-19 17:40:49+00:00,2022-02-21 00:00:00,2022-02-20 18:15:25,2022-02-21 19:59:10,4,2,13,1,0.44
895,7.75,2022-02-24 19:51:36+00:00,2022-02-28 00:00:00,2022-02-24 21:05:15,2022-02-25 20:39:48,4,2,2,1,1.1
896,6.44,2022-02-24 19:51:19+00:00,2022-02-28 00:00:00,2022-02-24 20:32:50,2022-02-25 13:32:14,4,2,102,1,322
897,5.98,2022-02-16 19:45:00+00:00,2022-02-18 00:00:00,2022-02-17 01:12:32,2022-02-17 15:25:04,4,2,18,1,0.43
898,5.49,2022-02-23 20:17:17+00:00,2022-02-28 00:00:00,2022-02-23 21:05:07,2022-02-24 12:22:52,4,2,9,1,0.3
899,9.65,2022-02-15 15:50:54+00:00,2022-02-18 00:00:00,2022-02-16 09:46:18,2022-03-03 12:26:48,4,2,40,1,1062
900,5.98,2022-02-23 20:17:20+00:00,2022-02-25 00:00:00,2022-02-23 21:07:22,2022-02-24 13:38:33,4,2,2,1,492
901,7.75,2022-02-22 20:00:09+00:00,2022-02-24 00:00:00,2022-02-23 20:19:37,2022-02-24 12:08:32,4,2,2,1,1.46
902,5.49,2022-02-26 08:11:01+00:00,2022-02-28 00:00:00,2022-02-27 18:33:13,2022-02-28 15:22:00,4,2,2,1,0.23
903,07.04,2022-02-16 19:44:58+00:00,2022-02-18 00:00:00,2022-02-17 15:01:04,2022-02-17 22:52:58,4,2,62,1,0.32
904,7.75,2022-02-24 19:51:29+00:00,2022-02-28 00:00:00,2022-02-24 21:22:43,2022-02-25 15:12:39,4,2,2,1,1.44
905,7.75,2022-02-23 20:17:21+00:00,2022-02-25 00:00:00,2022-02-23 20:17:39,2022-02-24 11:26:49,4,2,2,1,1033
906,7.77,2022-02-23 20:17:02+00:00,2022-02-28 00:00:00,2022-02-24 09:28:25,2022-02-24 18:42:49,4,2,32,1,0.4
907,07.04,2022-02-19 11:48:09+00:00,2022-02-22 00:00:00,2022-02-21 08:27:04,2022-02-22 17:48:29,4,2,41,1,313
908,6.55,2022-02-15 20:36:05+00:00,2022-02-17 00:00:00,2022-02-15 21:10:37,2022-02-16 14:07:12,4,2,46,1,0.64
909,6.45,2022-02-15 18:13:07+00:00,2022-02-17 00:00:00,2022-02-15 20:28:56,2022-02-16 12:06:27,4,2,49,1,156
910,5.49,2022-02-22 20:00:08+00:00,2022-02-24 00:00:00,2022-02-23 21:11:26,2022-02-24 14:36:13,4,2,2,1,0.27
911,5.98,2022-02-17 19:39:57+00:00,2022-02-21 00:00:00,2022-02-17 21:01:31,2022-02-18 15:08:28,4,2,13,1,0.32
912,5.49,2022-02-22 20:00:38+00:00,2022-02-24 00:00:00,2022-02-23 20:17:34,2022-02-24 13:13:54,4,2,2,1,252
913,5.98,2022-02-24 19:51:03+00:00,2022-02-28 00:00:00,2022-02-24 21:14:27,2022-02-25 13:14:59,4,2,14,1,345
914,5.49,2022-02-23 18:28:58+00:00,2022-02-25 00:00:00,2022-02-23 20:23:23,2022-02-24 14:00:38,4,2,2,1,301
915,5.49,2022-02-24 19:51:26+00:00,2022-02-28 00:00:00,2022-02-24 21:01:43,2022-02-25 11:47:42,4,2,2,1,0.28
916,5.49,2022-02-22 19:41:29+00:00,2022-02-24 00:00:00,2022-02-23 20:22:49,2022-02-24 16:49:23,4,2,2,1,5
917,5.85,2022-02-16 19:44:54+00:00,2022-02-18 00:00:00,2022-02-17 08:02:22,2022-02-17 13:20:57,4,2,50,1,139
918,5.85,2022-02-15 20:36:13+00:00,2022-02-17 00:00:00,2022-02-16 06:57:51,2022-02-16 12:03:02,4,2,109,1,0.3
919,5.49,2022-02-22 20:00:09+00:00,2022-02-24 00:00:00,2022-02-23 21:15:00,2022-02-24 15:31:08,4,2,3,1,257
920,5.85,2022-02-24 19:51:23+00:00,2022-02-28 00:00:00,2022-02-25 10:57:55,2022-02-25 17:02:41,4,2,15,1,302
921,6.55,2022-02-22 20:00:13+00:00,2022-02-24 00:00:00,2022-02-23 21:11:26,2022-02-24 11:30:44,4,2,2,1,545
922,5.98,2022-02-24 18:50:51+00:00,2022-02-28 00:00:00,2022-02-24 21:01:07,2022-02-25 12:10:07,4,2,2,1,0.31
923,5.49,2022-02-23 20:17:18+00:00,2022-02-25 00:00:00,2022-02-23 21:16:03,2022-02-24 11:17:47,4,2,75,1,269
924,5.98,2022-02-14 19:04:28+00:00,2022-02-16 00:00:00,2022-02-14 21:04:33,2022-02-15 11:13:27,4,2,46,1,412
925,7.15,2022-02-26 08:13:01+00:00,2022-02-28 00:00:00,2022-02-27 18:58:16,2022-02-28 17:13:03,4,2,20,1,994
926,5.49,2022-02-16 19:45:00+00:00,2022-02-18 00:00:00,2022-02-16 21:05:18,2022-02-17 13:34:23,4,2,2,1,0.25
927,7.75,2022-02-24 17:45:37+00:00,2022-02-25 00:00:00,2022-02-24 21:22:17,2022-02-25 13:22:36,4,2,2,1,1.55
928,5.49,2022-02-26 10:09:11+00:00,2022-02-28 00:00:00,2022-02-27 18:45:27,2022-02-28 12:45:12,4,2,2,1,275
929,5.98,2022-02-17 19:39:55+00:00,2022-02-21 00:00:00,2022-02-17 21:10:38,2022-02-18 13:49:01,4,2,2,1,0.31
930,5.49,2022-02-26 18:43:32+00:00,2022-02-28 00:00:00,2022-02-27 18:33:17,2022-02-28 17:33:08,4,2,18,1,115
931,7.15,2022-02-23 20:17:21+00:00,2022-02-25 00:00:00,2022-02-23 21:02:28,2022-02-24 12:11:33,4,2,28,1,0.88
932,7.15,2022-02-22 20:00:17+00:00,2022-02-24 00:00:00,2022-02-23 20:16:56,2022-02-24 12:18:32,4,2,2,1,949
933,5.98,2022-02-26 10:09:12+00:00,2022-02-28 00:00:00,2022-02-27 18:51:17,2022-02-28 13:00:01,4,2,2,1,322
934,7.15,2022-02-24 19:51:22+00:00,2022-02-28 00:00:00,2022-02-24 20:40:19,2022-02-25 11:03:02,4,2,2,1,0.8
935,9.98,2022-02-25 18:05:08+00:00,2022-02-28 00:00:00,2022-02-27 18:40:14,2022-02-28 12:36:47,4,2,2,1,5854
936,5.98,2022-02-20 21:40:54+00:00,2022-02-22 00:00:00,2022-02-21 20:26:01,2022-02-22 11:26:14,4,2,46,1,345
937,5.85,2022-02-23 20:17:17+00:00,2022-02-25 00:00:00,2022-02-23 20:24:04,2022-02-24 18:24:54,4,2,47,1,283
938,7.75,2022-02-23 20:17:23+00:00,2022-02-25 00:00:00,2022-02-23 20:23:26,2022-02-24 13:43:47,4,2,2,1,1.33
939,6.55,2022-02-19 08:06:50+00:00,2022-02-21 00:00:00,2022-02-22 07:38:14,2022-02-22 11:00:26,4,2,63,1,677
940,5.98,2022-02-22 20:00:02+00:00,2022-02-25 00:00:00,2022-02-23 21:16:25,2022-02-24 14:02:23,4,2,80,1,0.44
941,5.98,2022-02-19 18:46:24+00:00,2022-02-21 00:00:00,2022-02-20 18:16:22,2022-02-21 13:27:46,4,2,46,1,345
942,5.49,2022-02-16 19:43:47+00:00,2022-02-18 00:00:00,2022-02-16 21:15:21,2022-02-17 19:44:57,4,2,6,1,275
943,5.49,2022-02-22 20:00:18+00:00,2022-02-24 00:00:00,2022-02-23 21:11:52,2022-02-24 11:06:02,4,2,2,1,252
944,7.15,2022-02-22 20:00:27+00:00,2022-02-23 00:00:00,2022-02-23 20:16:56,2022-02-24 11:26:51,4,2,2,1,775
945,6.55,2022-02-20 19:40:15+00:00,2022-02-22 00:00:00,2022-02-21 20:18:10,2022-02-22 11:42:02,4,2,18,1,0.74
946,6.44,2022-02-19 18:46:24+00:00,2022-02-21 00:00:00,2022-02-21 11:24:13,2022-02-21 20:26:47,4,2,37,1,463
947,5.98,2022-02-24 19:51:19+00:00,2022-02-28 00:00:00,2022-02-24 20:38:57,2022-02-25 18:17:03,4,2,28,1,0.43
948,5.98,2022-02-17 19:39:56+00:00,2022-02-21 00:00:00,2022-02-17 21:01:09,2022-02-18 12:49:59,4,2,29,1,0.4
949,5.98,2022-02-24 19:51:18+00:00,2022-02-28 00:00:00,2022-02-24 21:06:20,2022-02-25 14:01:57,4,2,6,1,0.31
950,5.98,2022-02-16 19:44:59+00:00,2022-02-21 00:00:00,2022-02-16 21:14:36,2022-02-17 15:45:45,4,2,80,1,425
951,7.15,2022-02-24 19:51:24+00:00,2022-02-28 00:00:00,2022-02-24 21:07:37,2022-02-25 14:17:51,4,2,13,1,849
952,5.98,2022-02-25 18:05:08+00:00,2022-02-28 00:00:00,2022-02-27 18:56:28,2022-02-28 15:09:38,4,2,2,1,322
953,5.49,2022-02-21 07:40:56+00:00,2022-02-22 00:00:00,2022-02-21 20:51:53,2022-02-22 11:35:17,4,2,2,1,252
954,5.49,2022-02-22 20:00:39+00:00,2022-02-25 00:00:00,2022-02-23 21:05:05,2022-02-24 10:08:33,4,2,9,1,275
955,5.98,2022-02-22 19:41:29+00:00,2022-02-24 00:00:00,2022-02-23 21:11:25,2022-02-24 11:19:36,4,2,2,1,443
956,5.98,2022-02-22 17:40:51+00:00,2022-02-24 00:00:00,2022-02-23 21:24:05,2022-02-24 15:21:16,4,2,2,1,331
957,6.45,2022-02-25 12:18:20+00:00,2022-02-28 00:00:00,2022-02-27 19:01:24,2022-02-28 17:42:59,4,2,49,1,275
958,7.75,2022-02-24 19:51:35+00:00,2022-02-28 00:00:00,2022-02-24 20:59:23,2022-02-25 13:17:27,4,2,2,1,1.21
959,5.85,2022-02-25 22:07:04+00:00,2022-02-28 00:00:00,2022-02-27 19:01:10,2022-03-02 13:29:54,4,2,25,1,0.24
960,5.98,2022-02-24 19:51:24+00:00,2022-02-28 00:00:00,2022-02-24 20:40:19,2022-02-25 12:48:58,4,2,2,1,0.43
961,5.98,2022-02-22 20:00:29+00:00,2022-02-28 00:00:00,2022-02-23 21:08:09,2022-03-04 16:29:51,4,2,2,1,383
962,5.98,2022-02-22 20:00:13+00:00,2022-02-24 00:00:00,2022-02-23 21:18:53,2022-02-24 15:18:14,4,2,20,1,312
963,5.85,2022-02-19 18:46:24+00:00,2022-02-21 00:00:00,2022-02-20 18:45:19,2022-02-21 14:27:26,4,2,83,1,127
964,7.77,2022-02-14 17:38:45+00:00,2022-02-16 00:00:00,2022-02-15 04:49:44,2022-02-15 19:38:22,4,2,32,1,0.43
965,8.2,2022-02-23 20:17:17+00:00,2022-02-25 00:00:00,2022-02-23 20:28:39,2022-02-24 09:49:41,4,2,25,1,1021
966,5.98,2022-02-23 20:17:16+00:00,2022-02-25 00:00:00,2022-02-23 20:20:54,2022-02-24 13:52:53,4,2,2,1,418
967,6.55,2022-02-22 20:00:31+00:00,2022-02-24 00:00:00,2022-02-23 20:20:51,2022-02-24 09:57:09,4,2,2,1,0.72
968,5.49,2022-02-15 20:36:09+00:00,2022-02-17 00:00:00,2022-02-15 20:57:02,2022-02-16 11:37:04,4,2,53,1,302
969,5.85,2022-02-23 20:17:17+00:00,2022-02-28 00:00:00,2022-02-24 10:10:24,2022-03-04 08:05:37,4,2,87,1,269
970,5.98,2022-02-21 19:46:58+00:00,2022-02-23 00:00:00,2022-02-21 21:06:14,2022-02-22 13:04:07,4,2,53,1,0.32
971,5.98,2022-02-23 20:17:16+00:00,2022-02-25 00:00:00,2022-02-23 21:24:09,2022-02-24 17:07:41,4,2,2,1,0.43
972,5.49,2022-02-24 19:51:28+00:00,2022-02-28 00:00:00,2022-02-24 20:59:20,2022-02-25 13:18:44,4,2,2,1,0.07
973,7.75,2022-02-25 22:07:04+00:00,2022-02-28 00:00:00,2022-02-27 18:51:16,2022-02-28 15:13:43,4,2,2,1,1624
974,6.44,2022-02-18 17:24:05+00:00,2022-02-21 00:00:00,2022-02-21 07:57:20,2022-02-21 15:19:24,4,2,31,1,0.4
975,5.98,2022-02-19 18:46:25+00:00,2022-02-21 00:00:00,2022-02-20 18:19:00,2022-02-21 12:25:17,4,2,2,1,381
976,5.98,2022-02-21 19:47:04+00:00,2022-02-23 00:00:00,2022-02-22 07:29:30,2022-02-22 09:37:16,4,2,85,1,0.43
977,6.45,2022-02-18 19:42:57+00:00,2022-02-21 00:00:00,2022-02-21 10:21:21,2022-02-21 16:30:57,4,2,33,1,0.2
978,5.49,2022-02-22 19:41:26+00:00,2022-02-24 00:00:00,2022-02-23 21:18:53,2022-02-24 14:03:25,4,2,20,1,275
979,5.98,2022-02-17 20:21:09+00:00,2022-02-21 00:00:00,2022-02-17 21:12:21,2022-02-18 13:36:28,4,2,2,1,417
980,5.49,2022-02-19 09:48:26+00:00,2022-02-21 00:00:00,2022-02-20 18:40:22,2022-02-21 12:49:32,4,2,53,1,287
981,5.98,2022-02-16 19:44:58+00:00,2022-02-18 00:00:00,2022-02-16 21:21:52,2022-02-17 16:48:12,4,2,14,1,0.33
982,5.85,2022-02-21 11:49:20+00:00,2022-02-22 00:00:00,2022-02-21 20:28:26,2022-02-22 10:36:29,4,2,25,1,0.27
983,5.98,2022-02-19 18:46:26+00:00,2022-02-21 00:00:00,2022-02-20 18:05:43,2022-02-21 13:47:35,4,2,2,1,0.44
984,5.49,2022-02-23 20:17:11+00:00,2022-02-25 00:00:00,2022-02-23 21:11:57,2022-02-24 14:25:32,4,2,2,1,0.28
985,5.49,2022-02-16 19:45:05+00:00,2022-02-18 00:00:00,2022-02-16 21:21:28,2022-02-17 16:18:43,4,2,18,1,0.07
986,5.85,2022-02-25 22:07:04+00:00,2022-02-28 00:00:00,2022-02-28 08:56:51,2022-02-28 10:56:45,4,2,1,1,252
987,7.75,2022-02-26 08:13:01+00:00,2022-02-28 00:00:00,2022-02-27 18:45:10,2022-02-28 11:03:50,4,2,2,1,1638
988,7.15,2022-02-23 20:17:18+00:00,2022-02-25 00:00:00,2022-02-23 21:23:12,2022-02-24 13:03:01,4,2,2,1,862
989,5.98,2022-02-24 19:51:01+00:00,2022-02-28 00:00:00,2022-02-24 21:07:39,2022-02-25 17:09:08,4,2,20,1,422
990,5.85,2022-02-23 20:16:52+00:00,2022-02-25 00:00:00,2022-02-24 10:47:01,2022-02-24 21:34:56,4,2,15,1,1
991,5.49,2022-02-23 20:17:01+00:00,2022-02-25 00:00:00,2022-02-23 21:15:06,2022-02-24 16:39:39,4,2,3,1,0.3
992,7.15,2022-02-24 19:51:36+00:00,2022-02-28 00:00:00,2022-02-24 21:23:02,2022-02-25 14:51:22,4,2,2,1,825
993,5.98,2022-02-26 15:37:25+00:00,2022-02-28 00:00:00,2022-02-27 18:33:16,2022-02-28 19:05:43,4,2,18,1,421
994,5.98,2022-02-21 19:47:03+00:00,2022-02-23 00:00:00,2022-02-21 21:05:18,2022-02-22 13:15:43,4,2,3,1,0.43
995,5.98,2022-02-18 19:42:57+00:00,2022-02-21 00:00:00,2022-02-20 18:02:22,2022-02-21 13:10:08,4,2,26,1,0.43
996,8.6,2022-02-25 12:18:19+00:00,2022-02-28 00:00:00,2022-02-27 18:41:06,2022-02-28 12:25:49,4,2,2,1,2197
997,5.49,2022-02-22 20:00:08+00:00,2022-02-24 00:00:00,2022-02-23 20:16:55,2022-02-24 16:44:46,4,2,2,1,0.3
998,5.98,2022-02-24 19:51:02+00:00,2022-02-28 00:00:00,2022-02-24 20:59:42,2022-02-25 12:25:26,4,2,2,1,465
999,5.98,2022-02-26 15:37:25+00:00,2022-02-28 00:00:00,2022-02-27 18:40:42,2022-02-28 09:57:33,4,2,2,1,0.44
1000,7.75,2022-02-22 20:00:23+00:00,2022-02-24 00:00:00,2022-02-23 21:11:26,2022-02-24 11:50:53,4,2,2,1,1049
1001,8.41,2022-02-16 19:44:57+00:00,2022-02-18 00:00:00,2022-02-17 09:35:05,2022-02-17 23:19:56,4,2,101,1,686
1002,5.98,2022-02-16 19:45:04+00:00,2022-02-18 00:00:00,2022-02-16 21:21:52,2022-02-17 16:46:18,4,2,14,1,0.45
1003,6.44,2022-02-24 19:31:51+00:00,2022-02-28 00:00:00,2022-02-24 20:34:53,2022-02-25 10:15:58,4,2,25,1,381
1004,6.55,2022-02-24 19:51:01+00:00,2022-02-28 00:00:00,2022-02-24 21:14:28,2022-02-25 11:42:43,4,2,8,1,621
1005,5.98,2022-02-21 19:47:03+00:00,2022-02-24 00:00:00,2022-02-21 21:06:36,2022-02-22 08:26:28,4,2,80,1,312
1006,6.45,2022-02-19 15:47:15+00:00,2022-02-22 00:00:00,2022-02-22 08:52:45,2022-02-23 09:49:35,4,2,57,1,0.1
1007,8.41,2022-02-22 20:00:18+00:00,2022-02-24 00:00:00,2022-02-24 00:58:55,2022-02-26 18:22:24,4,2,90,1,538
1008,7.15,2022-02-25 18:05:08+00:00,2022-02-28 00:00:00,2022-02-27 18:56:32,2022-02-28 17:19:49,4,2,2,1,901
1009,6.55,2022-02-22 19:41:25+00:00,2022-02-24 00:00:00,2022-02-23 20:21:32,2022-02-24 09:49:47,4,2,46,1,667
1010,5.49,2022-02-19 18:46:25+00:00,2022-02-21 00:00:00,2022-02-20 18:00:46,2022-02-21 10:51:10,4,2,14,1,0.25
1011,7.75,2022-02-24 19:51:36+00:00,2022-02-28 00:00:00,2022-02-24 20:59:42,2022-02-25 12:04:23,4,2,2,1,1.13
1012,5.49,2022-02-22 20:00:06+00:00,2022-02-24 00:00:00,2022-02-23 20:19:37,2022-02-24 11:08:48,4,2,2,1,0.2
1013,5.98,2022-02-19 13:46:18+00:00,2022-02-21 00:00:00,2022-02-20 18:13:24,2022-02-21 12:35:59,4,2,29,1,0.32
1014,8.2,2022-02-24 19:51:04+00:00,2022-02-28 00:00:00,2022-02-25 07:39:06,2022-02-25 14:05:37,4,2,31,1,1.18
1015,6.55,2022-02-26 08:10:57+00:00,2022-02-28 00:00:00,2022-02-27 18:51:15,2022-02-28 15:02:14,4,2,2,1,0.71
1016,5.85,2022-02-22 20:00:00+00:00,2022-02-24 00:00:00,2022-02-23 20:29:18,2022-02-24 16:01:22,4,2,25,1,0.09
1017,7.75,2022-02-23 20:17:23+00:00,2022-02-25 00:00:00,2022-02-23 21:10:44,2022-02-24 12:35:51,4,2,2,1,1.63
1018,7.15,2022-02-24 19:51:16+00:00,2022-02-28 00:00:00,2022-02-24 21:04:51,2022-02-25 14:47:55,4,2,13,1,1002
1019,5.98,2022-02-23 20:17:06+00:00,2022-02-25 00:00:00,2022-02-23 21:03:57,2022-02-24 12:00:29,4,2,2,1,0.47
1020,5.85,2022-02-25 21:33:06+00:00,2022-02-28 00:00:00,2022-02-27 19:01:10,2022-03-02 16:26:49,4,2,25,1,269
1021,5.85,2022-02-19 11:48:10+00:00,2022-02-21 00:00:00,2022-02-21 08:44:39,2022-02-21 16:23:07,4,2,1,1,275
1022,7.15,2022-02-25 12:18:20+00:00,2022-03-01 00:00:00,2022-02-27 18:52:22,2022-02-28 13:46:40,4,2,9,1,0.86
1023,5.98,2022-02-25 21:54:00+00:00,2022-02-28 00:00:00,2022-02-27 18:57:02,2022-02-28 11:43:44,4,2,2,1,0.43
1024,5.98,2022-02-24 19:51:03+00:00,2022-02-28 00:00:00,2022-02-24 20:23:10,2022-02-25 11:39:09,4,2,2,1,381
1025,6.55,2022-02-26 07:46:46+00:00,2022-03-02 00:00:00,2022-02-27 18:57:22,2022-03-02 09:38:18,4,2,6,1,564
1026,7.15,2022-02-25 12:18:20+00:00,2022-02-28 00:00:00,2022-02-27 18:41:06,2022-02-28 16:18:50,4,2,2,1,893
1027,5.98,2022-02-23 20:17:02+00:00,2022-02-25 00:00:00,2022-02-23 21:23:43,2022-02-24 13:39:15,4,2,2,1,0.38
1028,8.25,2022-02-24 17:45:37+00:00,2022-03-01 00:00:00,2022-02-25 09:46:14,2022-02-28 18:37:43,4,2,19,1,972
1029,07.04,2022-02-22 19:41:25+00:00,2022-02-24 00:00:00,2022-02-23 20:30:00,2022-02-24 14:16:00,4,2,49,1,437
1030,6.55,2022-02-25 18:05:08+00:00,2022-03-03 00:00:00,2022-02-27 18:51:16,2022-03-04 07:35:11,4,2,2,1,0.71
1031,7.15,2022-02-22 20:00:16+00:00,2022-02-24 00:00:00,2022-02-23 20:57:30,2022-02-24 12:29:31,4,2,18,1,0.92
1032,5.98,2022-02-23 20:17:09+00:00,2022-02-25 00:00:00,2022-02-23 21:07:21,2022-02-24 16:08:13,4,2,2,1,381
1033,5.49,2022-02-26 08:11:01+00:00,2022-02-28 00:00:00,2022-02-27 18:40:41,2022-02-28 16:01:01,4,2,2,1,147
1034,5.49,2022-02-22 19:41:30+00:00,2022-02-24 00:00:00,2022-02-23 21:16:01,2022-02-24 14:45:27,4,2,53,1,0.07
1035,5.49,2022-02-16 19:45:00+00:00,2022-02-18 00:00:00,2022-02-16 21:20:52,2022-02-17 16:13:44,4,2,18,1,0.26
1036,6.55,2022-02-22 20:00:07+00:00,2022-02-24 00:00:00,2022-02-23 20:15:06,2022-02-24 15:04:22,4,2,14,1,594
1037,8.25,2022-02-17 17:39:17+00:00,2022-02-21 00:00:00,2022-02-18 09:03:44,2022-02-22 08:12:35,4,2,10,1,0.89
1038,7.65,2022-02-23 20:17:21+00:00,2022-02-28 00:00:00,2022-02-24 09:52:10,2022-02-25 10:22:02,4,2,57,1,595
1039,7.15,2022-02-22 19:41:30+00:00,2022-02-24 00:00:00,2022-02-23 21:02:25,2022-02-24 13:01:42,4,2,28,1,762
1040,5.98,2022-02-23 20:17:06+00:00,2022-02-25 00:00:00,2022-02-23 21:19:15,2022-02-24 15:24:02,4,2,2,1,317
1041,6.55,2022-02-24 19:51:25+00:00,2022-02-28 00:00:00,2022-02-24 21:07:42,2022-02-25 12:01:45,4,2,2,1,0.74
1042,5.49,2022-02-26 08:13:01+00:00,2022-02-28 00:00:00,2022-02-27 18:45:54,2022-02-28 14:04:50,4,2,2,1,149
1043,07.05,2022-02-22 19:41:30+00:00,2022-02-24 00:00:00,2022-02-23 11:10:57,2022-02-23 18:11:42,4,2,107,1,538
1044,7.75,2022-02-23 20:17:51+00:00,2022-02-25 00:00:00,2022-02-23 20:20:54,2022-02-24 16:28:13,4,2,2,1,1.2
1045,5.98,2022-02-26 10:09:12+00:00,2022-02-28 00:00:00,2022-02-27 18:45:55,2022-02-28 13:43:33,4,2,2,1,424
1046,6.55,2022-02-26 12:12:34+00:00,2022-02-28 00:00:00,2022-02-27 18:32:51,2022-02-28 13:09:31,4,2,22,1,669
1047,07.05,2022-02-25 22:07:04+00:00,2022-02-28 00:00:00,2022-02-28 07:46:41,2022-02-28 12:57:06,4,2,21,1,748
1048,5.98,2022-02-26 10:09:11+00:00,2022-02-28 00:00:00,2022-02-27 18:45:54,2022-02-28 11:07:27,4,2,2,1,321
1049,9.3,2022-02-24 19:51:35+00:00,2022-02-28 00:00:00,2022-02-25 07:47:57,2022-02-25 15:46:47,4,2,66,1,3.72
1050,5.49,2022-02-26 07:46:46+00:00,2022-02-28 00:00:00,2022-02-27 18:32:31,2022-02-28 10:48:12,4,2,14,1,287
1051,6.55,2022-02-23 20:17:02+00:00,2022-02-25 00:00:00,2022-02-23 21:18:54,2022-02-24 11:01:05,4,2,13,1,714
1052,5.98,2022-02-15 20:36:10+00:00,2022-02-18 00:00:00,2022-02-15 21:02:27,2022-02-16 15:36:55,4,2,54,1,0.43
1053,5.98,2022-02-26 07:32:55+00:00,2022-02-28 00:00:00,2022-02-27 18:52:25,2022-02-28 12:03:43,4,2,2,1,399
1054,6.55,2022-02-26 17:36:34+00:00,2022-02-28 00:00:00,2022-02-27 18:56:35,2022-02-28 14:20:04,4,2,43,1,666
1055,5.98,2022-02-22 19:41:29+00:00,2022-02-24 00:00:00,2022-02-23 20:17:34,2022-02-24 14:50:52,4,2,2,1,0.31
1056,5.49,2022-02-22 20:00:18+00:00,2022-02-24 00:00:00,2022-02-23 20:15:07,2022-02-24 13:49:48,4,2,14,1,0.07
1057,5.98,2022-02-22 20:00:01+00:00,2022-02-24 00:00:00,2022-02-23 20:16:55,2022-02-24 12:24:24,4,2,2,1,0.35
1058,5.49,2022-02-22 19:41:35+00:00,2022-02-24 00:00:00,2022-02-23 21:11:48,2022-02-24 11:33:19,4,2,2,1,2
1059,5.98,2022-02-22 19:41:35+00:00,2022-02-24 00:00:00,2022-02-23 21:14:54,2022-02-24 12:42:03,4,2,2,1,0.4
1060,07.05,2022-02-24 19:51:03+00:00,2022-02-28 00:00:00,2022-02-24 20:34:53,2022-02-25 12:59:00,4,2,30,1,754
1061,6.55,2022-02-22 20:00:40+00:00,2022-02-24 00:00:00,2022-02-23 21:08:09,2022-02-24 13:43:29,4,2,2,1,0.62
1062,5.98,2022-02-25 21:54:00+00:00,2022-02-28 00:00:00,2022-02-27 18:57:26,2022-02-28 15:34:31,4,2,6,1,345
1063,5.98,2022-02-21 19:46:57+00:00,2022-02-23 00:00:00,2022-02-21 21:05:18,2022-02-22 10:15:23,4,2,29,1,345
1064,5.98,2022-02-19 11:48:08+00:00,2022-02-21 00:00:00,2022-02-20 18:40:23,2022-02-21 11:56:18,4,2,75,1,0.43
1065,5.85,2022-02-14 19:04:29+00:00,2022-02-16 00:00:00,2022-02-15 07:51:30,2022-02-15 15:51:36,4,2,21,1,214
1066,5.85,2022-02-22 20:00:01+00:00,2022-02-24 00:00:00,2022-02-23 20:28:14,2022-02-24 15:17:06,4,2,25,1,269
1067,5.85,2022-02-25 12:18:20+00:00,2022-02-28 00:00:00,2022-02-28 12:48:32,2022-03-02 00:42:15,4,2,15,1,302
1068,5.98,2022-02-22 20:00:24+00:00,2022-02-24 00:00:00,2022-02-23 20:19:38,2022-02-24 14:55:42,4,2,2,1,0.36
1069,5.98,2022-02-26 18:43:32+00:00,2022-02-28 00:00:00,2022-02-27 18:45:56,2022-02-28 13:31:45,4,2,2,1,0.4
1070,6.55,2022-02-22 20:00:21+00:00,2022-02-24 00:00:00,2022-02-23 20:21:32,2022-02-24 16:39:17,4,2,46,1,0.52
1071,7.15,2022-02-23 20:16:58+00:00,2022-02-25 00:00:00,2022-02-27 22:36:40,2022-02-27 22:45:14,4,2,38,1,783
1072,5.85,2022-02-15 20:36:08+00:00,2022-02-21 00:00:00,2022-02-16 09:02:50,2022-02-18 09:51:57,4,2,1,1,275
1073,8.85,2022-02-23 20:17:23+00:00,2022-02-25 00:00:00,2022-02-23 20:30:03,2022-02-24 11:33:42,4,2,49,1,1.73
1074,6.55,2022-02-22 19:41:35+00:00,2022-02-24 00:00:00,2022-02-23 21:03:55,2022-02-24 11:40:28,4,2,2,1,0.6
1075,5.49,2022-02-22 20:00:34+00:00,2022-02-24 00:00:00,2022-02-23 20:54:43,2022-02-24 18:00:56,4,2,2,1,287
1076,07.04,2022-02-26 10:09:11+00:00,2022-02-28 00:00:00,2022-02-28 07:55:33,2022-03-02 20:16:15,4,2,52,1,322
1077,5.49,2022-02-17 19:39:58+00:00,2022-02-21 00:00:00,2022-02-17 20:51:08,2022-02-18 13:15:20,4,2,2,1,269
1078,5.85,2022-02-14 19:04:22+00:00,2022-02-16 00:00:00,2022-02-14 20:41:56,2022-02-15 12:55:29,4,2,25,1,269
1079,5.49,2022-02-24 19:51:00+00:00,2022-02-28 00:00:00,2022-02-24 20:59:42,2022-02-25 12:05:24,4,2,2,1,0.2
1080,7.75,2022-02-24 17:45:37+00:00,2022-02-25 00:00:00,2022-02-24 21:01:43,2022-02-25 10:42:40,4,2,2,1,1117
1081,5.98,2022-02-15 20:36:10+00:00,2022-02-17 00:00:00,2022-02-18 07:54:04,2022-02-18 11:30:34,4,2,38,1,373
1082,5.49,2022-02-20 17:39:49+00:00,2022-02-22 00:00:00,2022-02-21 20:18:10,2022-02-22 12:34:39,4,2,18,1,275
